name,module_name,module_type,value,updated_at
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1476497,2013-06-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2316800,2013-12-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1830557,2013-08-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3022958,"2014-11-02 16:12:44"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1063919,2013-04-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2453278,2014-02-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1337317,2013-05-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2396806,2014-01-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1701365,2013-07-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2498312,2014-03-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2444928,2014-02-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",254278,2012-10-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1928940,2013-09-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",63354,2012-05-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3102353,"2014-11-25 17:13:49"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2995782,"2014-09-16 15:46:20"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2604403,2014-04-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",501651,2013-01-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1313379,2013-05-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1671373,2013-07-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3220726,"2014-12-30 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1351717,2013-05-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2575825,2014-03-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",272634,2012-10-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1675695,2013-07-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1547643,2013-06-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2554371,2014-03-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2046232,2013-10-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2689042,2014-05-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2283182,2013-12-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",630755,2013-01-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1869063,2013-09-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1521582,2013-06-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",18676,2012-01-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2086967,2013-10-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2646151,2014-04-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",993743,2013-03-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",457653,2012-12-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2991592,"2014-10-14 16:35:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1872067,2013-09-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3027173,"2014-11-05 15:20:25"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",130820,2012-08-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2753163,2014-05-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2398976,2014-01-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",223258,2012-09-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2714677,2014-05-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3104459,"2014-11-23 20:33:08"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3023743,"2014-10-28 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",948725,2013-03-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2875526,"2014-07-17 15:24:57"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2426077,2014-02-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1108364,2013-04-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3000269,"2014-09-18 19:48:58"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1707952,2013-08-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2905542,"2014-08-03 15:46:32"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2117104,2013-10-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",950757,2013-03-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",676903,2013-02-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",22101,2012-03-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2940575,"2014-08-20 16:58:17"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2582765,2014-04-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",159677,2012-08-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2905267,"2014-07-31 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",326025,2012-11-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1597452,2013-07-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",371645,2012-11-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2109535,2013-10-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2470945,2014-02-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2275733,2013-12-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3214466,"2014-12-23 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3214466,"2014-12-21 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3015177,"2014-10-02 15:52:57"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1423036,2013-05-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2540148,2014-03-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",434299,2012-12-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",494818,2012-12-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",186735,2012-08-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",379626,2012-11-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",403490,2012-11-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2558091,2014-03-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",158716,2012-08-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",756157,2013-02-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2816731,"2014-06-19 16:15:55"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",442279,2012-12-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",54978,2012-04-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",66410,2012-05-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",142658,2012-08-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",129857,2012-07-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2643913,2014-04-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3015178,"2014-10-01 16:58:58"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",328682,2012-11-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3007687,"2014-09-28 17:30:53"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",612306,2013-01-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1661833,2013-07-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",731754,2013-02-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2261500,2013-12-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2828635,"2014-06-24 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1605576,2013-07-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2768041,2014-05-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",577662,2013-01-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1516510,2013-06-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",387675,2012-11-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1080456,2013-04-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1260921,2013-05-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",82904,2012-06-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2495768,2014-03-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",75444,2012-06-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1021993,2013-04-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2600675,2014-04-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",409598,2012-12-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2816741,"2014-06-19 12:35:31"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",212456,2012-09-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",199471,2012-08-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2846419,"2014-07-02 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1275768,2013-05-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2383367,2014-01-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",459948,2012-12-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",181057,2012-08-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",452826,2012-12-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1246504,2013-05-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1234689,2013-05-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1582495,2013-07-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2429299,2014-02-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1108136,2013-04-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",283003,2012-10-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2702137,2014-05-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",255582,2012-10-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1423807,2013-05-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1694277,2013-07-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1641860,2013-07-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1594804,2013-07-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2181948,2013-11-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1721209,2013-08-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1220847,2013-04-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",60410,2012-05-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1124095,2013-04-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2464006,2014-02-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",70206,2012-05-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2435767,2014-02-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2788863,"2014-06-11 17:58:51"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2991593,"2014-10-13 16:29:50"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2332239,2014-01-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2532253,2014-03-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2979315,"2014-09-09 15:34:43"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",922718,2013-03-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",12386,2012-01-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2083652,2013-10-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1430995,2013-06-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2690478,2014-05-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2897950,"2014-07-30 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2914962,"2014-08-10 16:28:50"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1196882,2013-04-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",110879,2012-07-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2233205,2013-11-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2766369,"2014-06-03 15:24:40"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",448013,2012-12-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",45183,2012-04-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",45183,2012-04-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",79754,2012-06-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3106455,"2014-12-07 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3023769,"2014-10-28 11:39:55"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1813578,2013-08-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2764645,2014-05-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1456412,2013-06-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",288258,2012-10-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2440448,2014-02-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1228257,2013-05-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2937158,"2014-08-18 16:27:43"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",432790,2012-12-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2846821,"2014-07-03 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",190154,2012-08-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",281418,2012-10-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",181535,2012-08-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3024611,"2014-10-27 16:57:18"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2875497,"2014-07-16 16:19:36"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1403494,2013-05-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",583866,2013-01-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2996278,"2014-10-09 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",726447,2013-02-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",507962,2013-01-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2910931,"2014-08-06 16:10:27"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2925208,"2014-08-12 15:47:30"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2854211,"2014-07-07 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1470603,2013-06-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",292161,2012-10-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",29599,2012-04-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",585604,2013-01-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",208665,2012-09-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2716800,2014-05-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",756059,2013-02-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2246171,2013-12-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1569179,2013-07-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2842718,"2014-07-01 10:46:51"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2412679,2014-02-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",596813,2013-01-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1855939,2013-09-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2299705,2013-12-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3027317,"2014-11-10 21:42:35"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2493848,2014-03-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",668411,2013-02-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3027291,"2014-11-09 17:49:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2344470,2014-01-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",69410,2012-05-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2965331,"2014-09-02 15:27:37"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",299818,2012-10-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",138410,2012-08-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2444567,2014-02-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1741896,2013-08-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1456463,2013-06-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",320225,2012-11-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2309788,2013-12-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2958367,"2014-08-27 16:54:06"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",68311,2012-05-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2121572,2013-11-04
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2364103,2014-01-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",737866,2013-02-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",506097,2013-01-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2071459,2013-10-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2609645,2014-04-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",94497,2012-06-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",9500,2012-01-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2911418,"2014-08-07 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",753780,2013-02-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",61291,2012-05-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",175573,2012-08-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1741843,2013-08-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1148491,2013-04-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2935133,"2014-08-13 16:11:06"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1410865,2013-05-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",78579,2012-06-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",766249,2013-02-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",525911,2013-01-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1268412,2013-05-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",674516,2013-02-07
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2645970,2014-04-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2481506,2014-02-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",365623,2012-11-17
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2989687,"2014-09-14 15:43:53"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1274485,2013-05-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2512901,2014-03-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3005283,"2014-09-24 15:25:38"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1245963,2013-04-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2252398,2013-12-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2191223,2013-11-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",357545,2012-11-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2346697,2014-01-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1877020,2013-09-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1102843,2013-04-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2481606,2014-03-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",18861,2012-01-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",137106,2012-08-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1665743,2013-07-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2668061,2014-04-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2914878,"2014-08-07 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",894289,2013-03-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",707998,2013-02-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1574346,2013-07-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2205562,2013-11-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",104196,2012-07-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",126380,2012-07-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2450810,2014-02-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",273733,2012-10-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1834708,2013-08-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",926725,2013-03-18
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2279654,2013-12-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",691683,2013-02-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",76778,2012-06-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",480467,2012-12-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",527958,2013-01-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",98302,2012-06-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2903424,"2014-07-31 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1373882,2013-05-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",450328,2012-12-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",158201,2012-08-15
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3003019,"2014-09-23 15:29:37"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2303746,2014-01-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2272818,2013-12-10
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2775445,"2014-06-09 17:33:16"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",744264,2013-02-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",563875,2013-01-20
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2510517,2014-03-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2109426,2013-10-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",131307,2012-08-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2282276,2013-12-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",389343,2012-11-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2659538,2014-04-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",160616,2012-08-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",495781,2012-12-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2005752,2013-09-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2712114,2014-05-12
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2606994,2014-04-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",58754,2012-05-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2768009,2014-06-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",328547,2012-11-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2159923,2013-11-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",122541,2012-07-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2689288,2014-04-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",3021778,"2014-10-20 17:14:09"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2065004,2013-10-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1787366,2013-08-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2996208,"2014-10-08 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",930264,2013-03-19
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2516257,2014-03-11
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",21767,2012-02-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",364020,2012-11-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",95991,2012-06-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2310299,2014-01-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",396760,2012-11-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2837261,"2014-06-28 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",405890,2012-11-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",509575,2013-01-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",175893,2012-08-24
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2388054,2014-01-27
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1442971,2013-06-09
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",97378,2012-06-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1205757,2013-04-23
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2653939,2014-04-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2884651,"2014-07-20 00:00:00"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",219925,2012-09-13
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2208673,2013-11-25
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",493423,2012-12-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2106920,2013-10-30
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2753074,2014-05-26
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1969213,2013-09-21
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",786404,2013-03-06
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2483975,2014-03-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2394028,2014-01-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",305317,2012-10-31
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2259342,2013-12-05
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2585182,2014-04-03
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1606134,2013-07-14
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",200063,2012-09-02
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",948780,2013-03-22
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2391309,2014-01-28
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2937135,"2014-08-17 19:20:37"
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1417527,2013-05-29
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2699229,2014-05-08
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",2301533,2014-01-01
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",1319620,2013-05-16
syria,"Registered Syrian Refugees","Total Population & Demogrpahy",26628,2012-03-31
syria,"Total Persons of Concern","Total Population & Demogrpahy",3913420,"2015-03-12 00:00:00"
